"ID","Age","Employment","Education","Marital","Occupation","Income","Gender","Deductions","Hours","Accounts","Adjustment","Target"
7937980,31,"PSLocal","Master","Absent","Professional",65239.92,"Female",0,50,"UnitedStates",0,0
7938041,17,"PSLocal","Yr11",NA,"Sales",134716.2,"Male",0,20,"UnitedStates",0,0
7938747,65,"Private","College","Widowed","Clerical",21023.49,"Female",0,40,"UnitedStates",0,0
7939350,31,NA,"Vocational","Divorced","Support",206409.38,"Female",0,40,"UnitedStates",0,0
7939395,41,"Private","HSgrad","Widowed","Executive",123582.48,"Male",0,40,"UnitedStates",0,0
7940819,NA,"Private","Vocational","Absent","Executive",175186.24,"Male",0,40,"UnitedStates",0,0
7941859,46,"Private","Yr10","Absent","Service",74479.61,"Female",0,25,"Ecuador",0,0
7942955,23,"Private","Bachelor","Absent","Clerical",160589.87,"Female",0,35,NA,0,0
7943704,45,"Private","Vocational","Married","Repair",26093.85,"Male",0,40,"Canada",11601,1
7943727,46,"Private","Doctorate","Married","Professional",19956.04,"Male",2415,55,"UnitedStates",7415,1
7944103,21,"Private","HSgrad","Married","Repair",24957.35,"Male",0,40,"UnitedStates",0,0
7944189,49,"Private","HSgrad","Divorced","Transport",88399.76,"Male",0,90,"UnitedStates",0,0
7944517,22,"Private","College","Absent","Sales",161491.25,"Male",0,25,"UnitedStates",0,0
7944667,47,"Private","Yr11","Divorced","Repair",69214.3,"Female",0,45,"UnitedStates",0,0
7944808,44,"Private","HSgrad","Absent","Sales",111460.68,"Female",0,40,"UnitedStates",0,0
7945053,70,NA,"HSgrad","Widowed",NA,NA,"Female",0,20,"UnitedStates",0,0
7945375,42,"Private","HSgrad","Divorced","Cleaner",NA,"Female",0,40,"UnitedStates",0,0
7946297,21,"Private","College","Absent","Protective",109916.78,"Female",0,NA,"UnitedStates",99999,1
7946464,48,"Private","Yr9","Divorced","Sales",99837.89,"Female",0,40,"UnitedStates",0,0
7947050,18,NA,"College","Absent",NA,NA,"Female",0,40,"UnitedStates",0,0
7948066,42,"Private","Vocational","Married","Machinist",44925.89,"Male",0,40,"UnitedStates",0,0
7948345,40,"Private","College","Unmarried","Service",36280.63,"Female",0,8,"UnitedStates",0,0
7948495,24,"Private","Yr9","Absent","Service",94726.73,"Male",0,40,"Singapore",0,0
7948721,37,"Private","College","Widowed","Service",NA,"Female",0,40,NA,0,0
7948997,65,NA,"HSgrad","Married",NA,46463.56,"Male",0,40,"UnitedStates",0,0
7949162,57,"PSFederal","HSgrad","Married","Repair",18120.54,"Male",0,40,"UnitedStates",-2353,1
7949287,49,"SelfEmp","Associate","Married","Repair",17981.72,"Male",0,40,"UnitedStates",12600,1
7949373,51,"Private","Yr11","Divorced","Transport",231036.29,"Male",0,40,"UnitedStates",0,0
7949978,33,"Private","Yr9","Unmarried","Clerical",123130.83,"Male",0,48,"UnitedStates",0,0
7950790,19,"PSState","College","Absent","Clerical",133295.49,"Male",0,15,"UnitedStates",0,0
7950960,68,"Private","Yr5t6","Married-spouse-absent","Sales",80496.47,"Male",0,22,"UnitedStates",0,0
7951131,39,"Consultant","College","Unmarried","Repair",42218.17,"Male",0,60,"UnitedStates",7442,1
7951759,56,"Consultant","HSgrad","Married","Farming",38821.87,"Male",0,45,"UnitedStates",0,0
7951987,36,"Private","College","Absent","Sales",118112.64,"Female",0,35,"UnitedStates",0,0
7952005,25,"Private","College","Absent","Clerical",138391.61,"Female",0,40,"Jamaica",0,0
7952007,36,"Consultant","Professional","Married","Repair",11160.17,"Male",0,60,"UnitedStates",0,0
7953219,66,"Private","College","Married","Protective",29166.68,"Male",NA,40,"Canada",0,0
7953750,25,"Private","Yr9","Married","Machinist",34293.64,"Male",0,45,"UnitedStates",0,0
7954799,18,NA,"HSgrad","Absent",NA,150200.37,"Female",0,60,"UnitedStates",0,0
7954833,39,"PSLocal","Yr11","Married","Transport",23465.86,"Male",0,30,"UnitedStates",0,0
7954909,25,"Private","Associate","Divorced","Support",88641.29,"Female",1062.66666666667,25,"UnitedStates",0,0
7954935,47,"PSLocal","Master","Divorced","Professional",184267.01,"Female",0,45,"UnitedStates",0,0
7955757,58,"PSFederal","College","Married","Clerical",27410.39,"Male",0,NA,"UnitedStates",3277,1
7956591,17,"Private","Yr11","Absent","Sales",184493.02,"Female",0,12,"Poland",0,0
7956706,47,"Consultant","Master","Married","Executive",35857.76,"Male",0,45,"UnitedStates",0,0
7956914,35,"Private","HSgrad","Married","Service",224232.27,"Female",0,16,"UnitedStates",4135,1
7956944,33,"Private","Yr7t8","Divorced","Cleaner",243718.19,"Male",0,40,"UnitedStates",0,0
7957302,58,"Consultant","Bachelor","Married","Executive",56292.15,"Male",0,50,"UnitedStates",0,0
7957376,29,NA,"College","Divorced",NA,142516.27,"Female",0,30,"UnitedStates",0,0
7957926,54,"Private","HSgrad","Married","Service",58721,"Male",0,50,"UnitedStates",0,0
7958313,27,"Private","HSgrad","Absent","Clerical",33041.13,"Female",0,8,"UnitedStates",0,0
7958724,50,"Private","HSgrad","Divorced","Repair",208252.38,"Male",938.666666666667,50,"UnitedStates",0,0
7959635,26,"Private","Vocational","Divorced","Clerical",96683.74,"Female",0,55,"UnitedStates",0,0
7960167,55,"Private","HSgrad","Married","Transport",29262.36,"Male",0,50,"UnitedStates",0,0
7960310,36,"Private","Associate","Absent","Sales",30971.18,"Male",0,43,"UnitedStates",10520,1
7960637,40,NA,"HSgrad","Unmarried","Machinist",176223.13,"Male",0,40,"UnitedStates",0,0
7960854,58,"Private","Vocational","Married","Executive",26093.53,"Male",0,40,NA,0,0
7961013,36,"Private","Yr11","Divorced","Service",57220.61,"Female",0,40,"UnitedStates",0,0
7962077,29,"Private","HSgrad","Absent","Cleaner",110283.78,"Male",0,40,"UnitedStates",0,0
7962423,33,"PSState","Vocational","Married","Professional",17827.09,"Male",0,40,"UnitedStates",0,0
7962653,62,"Private","Yr10","Married","Machinist",34627.56,"Male",0,40,"UnitedStates",0,0
7963334,30,"Private","HSgrad","Married","Clerical",49734.96,"Male",0,60,"UnitedStates",0,0
7963453,38,"Private","HSgrad","Married","Executive",153643.34,"Female",0,40,"UnitedStates",7688,1
7963635,19,"Private","College","Absent","Clerical",127561.02,"Female",0,20,"UnitedStates",0,0
7964272,24,"Private","HSgrad","Unmarried","Service",64482.95,"Female",0,55,"UnitedStates",0,0
7964822,40,"Private","HSgrad","Absent","Sales",147586.95,"Male",0,40,"UnitedStates",0,0
7964984,55,"Private","College","Widowed","Clerical",183850.54,"Female",0,40,"UnitedStates",0,0
7965165,21,"PSLocal","College","Absent","Clerical",113561.54,"Female",0,40,"Mexico",0,0
7965166,25,"Private","College","Absent","Service",164798.08,"Female",0,40,"UnitedStates",0,0
7965576,45,"Private","HSgrad","Absent","Repair",10637.61,"Male",0,48,"UnitedStates",10520,1
7965810,56,"Private","HSgrad","Divorced","Clerical",236573.14,"Female",1078,40,"UnitedStates",0,0
7966081,50,"PSState","Bachelor","Married","Executive",1426.1,"Male",0,40,"UnitedStates",10016,1
7966201,23,"Private","College","Absent","Home",203400.68,"Female",0,10,"UnitedStates",0,0
7966678,61,"Private","HSgrad","Married","Transport",50887.69,"Male",0,40,"UnitedStates",0,0
7967159,22,NA,"College","Absent",NA,155147.24,"Male",0,40,"UnitedStates",0,0
7967492,21,"Private","College","Absent","Clerical",81182.61,"Female",0,40,"UnitedStates",0,0
7968082,41,"Private","Vocational","Married","Executive",NA,"Male",0,40,"UnitedStates",2383,1
7968099,31,"Private","HSgrad","Absent","Service",176821.49,"Female",0,38,"UnitedStates",0,0
7969011,26,NA,"Bachelor","Married",NA,237067.5,"Female",0,20,"UnitedStates",0,0
7969254,32,"Private","Bachelor","Married","Sales",34446.78,"Male",0,60,"UnitedStates",99999,1
7969384,33,"PSFederal","HSgrad","Divorced","Clerical",194619.14,"Female",0,40,"UnitedStates",0,0
7971531,35,"Private","HSgrad","Married","Transport",34215.04,"Male",0,50,"UnitedStates",6382,1
7971702,45,"PSLocal","Bachelor","Married","Executive",28547.31,"Male",1977,50,"UnitedStates",0,1
7971729,21,"Private","College","Absent","Clerical",135382.69,"Male",0,40,NA,0,0
7972008,41,"Private","HSgrad","Married","Clerical",266030.2,"Female",0,40,"UnitedStates",10959,1
7972922,38,"Private","College","Divorced","Executive",53464.72,"Male",0,50,"UnitedStates",NA,0
7973522,75,NA,"HSgrad","Widowed",NA,100342.29,"Female",0,8,"UnitedStates",0,0
7973994,36,"Private","College","Widowed","Sales",53949.23,"Female",0,20,"UnitedStates",0,0
7974509,34,"PSState","Doctorate","Married","Professional",260715.24,"Female",0,50,"UnitedStates",5520,1
7974759,20,"Consultant","Vocational","Absent","Farming",187969.32,"Male",0,40,"UnitedStates",0,0
7974914,34,"Private","Yr7t8","Married","Service",223629.15,"Female",0,40,"UnitedStates",0,0
7975322,65,"Private","HSgrad","Married","Repair",43467.8,"Male",0,40,"Greece",0,0
7976226,NA,"Private","HSgrad","Married","Transport",43453.37,"Male",0,50,"UnitedStates",0,0
7976353,65,"Private","Bachelor","Divorced","Clerical",44822.56,"Female",0,40,"UnitedStates",0,0
7976368,34,"Private","Bachelor","Absent","Service",42462.73,"Male",1334,40,"UnitedStates",0,0
7977391,22,"Private","HSgrad","Absent","Clerical",117591.18,"Female",0,40,"UnitedStates",0,0
7977423,30,"Private","Doctorate","Absent","Professional",10509.07,"Male",0,60,"UnitedStates",0,0
7977752,55,"PSFederal","Bachelor","Married","Professional",27119,"Male",0,40,"UnitedStates",6148,1
7978374,50,"SelfEmp","Master","Married","Sales",41765.06,"Male",0,40,"UnitedStates",0,1
7978768,40,"Consultant","HSgrad","Divorced","Transport",112476.32,"Male",0,84,"UnitedStates",0,0
7978800,51,"Private","HSgrad","Unmarried","Cleaner",50547.44,NA,0,40,"UnitedStates",0,0
7980942,41,"Private","HSgrad","Married","Machinist",60805.28,"Male",0,40,"UnitedStates",NA,0
7981013,40,"PSLocal","Master","Married","Professional",42211.25,"Male",0,40,"UnitedStates",0,0
7981067,29,"Private","HSgrad","Absent","Cleaner",73472.38,"Male",0,40,NA,0,0
7981597,23,"Consultant","College","Absent","Farming",89218.79,"Male",0,35,"UnitedStates",0,0
7982090,31,"PSState","College","Absent","Service",35508.68,NA,0,40,"UnitedStates",0,0
7982454,38,"Private","College","Married","Repair",35074.58,"Male",0,40,"UnitedStates",0,0
7982941,37,"Private","Professional","Married","Professional",54908.15,"Male",0,50,"UnitedStates",0,1
7982978,28,"Private","HSgrad","Divorced","Service",167910.24,"Female",0,35,"UnitedStates",0,0
7983984,53,"Private","HSgrad","Married","Machinist",16815.67,"Male",0,40,"UnitedStates",2802,1
7984026,46,"Private","HSgrad","Married","Transport",40074.97,"Male",0,40,"UnitedStates",0,0
7984176,60,"Private","HSgrad","Married","Support",79447.19,"Female",0,40,"UnitedStates",NA,1
7984497,35,"Private","HSgrad","Married","Repair",39166.24,"Male",0,55,"UnitedStates",0,0
7984635,18,NA,"Yr12","Absent",NA,214173.43,"Male",0,25,"UnitedStates",NA,0
7985000,31,"Private","Yr9","Divorced","Transport",88230.13,"Male",0,40,"UnitedStates",0,0
7985429,58,"Private","HSgrad","Married","Executive",23651.57,"Male",0,45,"UnitedStates",0,0
7986057,26,"Private","HSgrad","Married","Machinist",12643.42,"Male",0,45,"UnitedStates",0,0
7986106,42,"Private","HSgrad","Married","Repair",28692.46,"Male",0,55,"UnitedStates",0,0
7986164,24,"Consultant","College","Absent","Professional",37594.37,"Male",0,40,"UnitedStates",0,0
7986502,21,"Private","HSgrad","Absent","Cleaner",67855.88,"Female",0,40,"UnitedStates",0,0
7987346,NA,"Private","College","Married",NA,23973.77,"Male",0,49,"UnitedStates",8437,1
7987545,NA,"Private","Yr11","Absent","Cleaner",171379.8,"Male",0,12,"UnitedStates",0,0
7988091,25,"Private","HSgrad","Absent","Repair",132717.52,"Male",0,40,"UnitedStates",0,0
7988987,NA,"Private","College","Absent","Machinist",196717.45,"Female",0,40,"UnitedStates",0,0
7989154,33,"Private","HSgrad","Married","Repair",11036.72,"Male",0,40,"UnitedStates",0,0
7989551,34,"Private","Bachelor","Married","Professional",34492.01,NA,0,40,"UnitedStates",5240,1
7989709,39,"Private","Bachelor","Divorced","Clerical",252229.89,"Female",0,20,"UnitedStates",0,0
7991114,42,"Consultant","Master","Married","Executive",NA,"Male",0,50,"UnitedStates",2165,1
7991564,33,"PSLocal","Bachelor","Married",NA,41094,"Male",0,40,"UnitedStates",0,1
7991652,19,"Private","HSgrad","Absent","Service",103210.37,"Female",0,14,"UnitedStates",0,0
7991687,26,"Private","Bachelor","Absent","Professional",216773.82,"Female",0,35,"UnitedStates",NA,0
7991722,29,"Private","Bachelor","Absent","Professional",58360.85,"Male",0,40,"UnitedStates",0,0
7991839,58,"Private","HSgrad","Married","Transport",19867.51,"Male",0,60,"UnitedStates",529,1
7992402,28,"Private","College","Absent","Executive",53214.63,"Male",0,55,"UnitedStates",0,0
7992712,19,"Private","College","Absent","Clerical",110978.18,"Male",0,40,"UnitedStates",0,0
7992813,18,"Private","College","Absent","Service",105891.58,"Male",0,30,"UnitedStates",0,0
7993749,66,"Consultant","Doctorate","Married","Sales",40847.38,"Male",2377,25,"UnitedStates",4751,1
7993886,65,NA,"Yr11","Married",NA,33379.67,"Male",0,40,"Mexico",0,0
7994174,41,"Private","Professional","Married","Professional",71779.1,"Male",0,80,"UnitedStates",16798,1
7994268,56,"Consultant","Master","Married","Executive",6905.09,"Male",0,25,"UnitedStates",0,0
7995205,29,"Private","HSgrad","Absent","Service",82685.28,"Male",0,32,"UnitedStates",0,0
7995826,21,"Private","HSgrad","Absent","Protective",49921.42,"Male",0,40,"UnitedStates",0,0
7996052,43,"PSLocal","HSgrad","Unmarried","Service",32509.75,"Male",0,40,NA,0,0
7997073,18,"Private","Yr12","Absent","Service",154524.24,"Female",0,20,"UnitedStates",0,0
7997311,43,"Private","Bachelor","Divorced","Executive",88984.13,"Female",0,40,"UnitedStates",0,0
7998394,23,"Private","College","Absent","Service",78424.68,"Female",0,28,"UnitedStates",0,0
7998452,34,"Private","Associate","Absent","Professional",31086.96,"Male",0,40,"UnitedStates",0,0
7999247,32,"Private","HSgrad","Married","Machinist",27813.83,"Male",0,55,"UnitedStates",0,0
7999584,48,"Private","Associate","Married","Professional",45441.6,"Female",0,30,"UnitedStates",2025,1
8000019,28,"Private","HSgrad","Absent","Sales",73036.73,"Female",NA,48,"UnitedStates",0,0
8001153,22,"Private","HSgrad","Absent","Clerical",76328.56,"Female",NA,40,"UnitedStates",0,0
8002027,51,"PSState","HSgrad","Married","Repair",828.94,"Male",0,56,"UnitedStates",7462,1
8002102,42,"Consultant","College","Married","Repair",25279.64,"Male",0,40,"Singapore",0,0
8002141,32,"Private","College","Married","Clerical",231507.62,"Female",1160,40,NA,0,0
8002906,31,"Private","HSgrad","Married","Service",27648.06,"Male",0,40,"UnitedStates",0,0
8003539,50,"Private","Yr7t8","Divorced","Service",113176.9,"Female",0,40,"UnitedStates",0,0
8004502,32,"PSLocal","Bachelor","Married","Professional",7126.94,"Male",0,65,"UnitedStates",0,1
8004684,27,NA,"Bachelor","Absent",NA,17515.49,"Male",0,40,"UnitedStates",0,0
8004929,34,"PSState","Doctorate","Married","Support",20815.19,"Male",0,20,"China",0,0
8005359,19,"Private","College","Absent","Service",NA,"Female",0,10,"UnitedStates",0,0
8005380,50,"Private","HSgrad","Divorced","Machinist",28180.2,"Female",0,40,"UnitedStates",0,0
8005700,28,"Private","Yr5t6",NA,"Service",74652.03,"Female",0,40,"Mexico",NA,0
8005715,23,NA,"HSgrad","Absent","Clerical",118582.14,"Female",0,40,"Vietnam",0,0
8005874,61,"PSLocal","College","Married","Clerical",17318.7,"Male",0,35,"UnitedStates",0,0
8006160,25,"Private",NA,"Absent","Clerical",88898.13,"Female",0,40,"UnitedStates",0,0
8006173,23,"Private","College","Absent","Clerical",77020.03,"Female",0,60,"UnitedStates",0,0
8006331,59,"Private","Vocational","Married","Support",26485.72,"Male",0,40,"UnitedStates",7298,1
8006453,19,"Private","Yr12","Absent","Cleaner",84242.32,"Male",0,40,"UnitedStates",0,0
8007348,27,"Private","Yr11","Unmarried","Repair",51787.57,"Male",0,45,"Germany",0,0
8007474,46,"Private","Bachelor","Divorced","Professional",77070.71,"Female",0,32,"UnitedStates",0,0
8007561,63,"Private","Yr12","Married","Transport",NA,"Male",0,40,"Cuba",0,0
8007955,65,"Private","HSgrad","Divorced","Sales",162153.56,"Female",0,25,NA,0,0
8008247,48,"Private","College","Widowed","Clerical",35750.82,"Female",0,40,"UnitedStates",0,0
8008483,54,"Private","HSgrad","Married","Machinist",50470.66,"Male",0,40,"UnitedStates",6347,1
8009057,24,"Private","Bachelor","Absent","Machinist",196684.43,"Female",0,40,"UnitedStates",0,0
8009672,33,"Private","Doctorate","Absent","Professional",90102.14,"Female",0,60,"UnitedStates",0,1
8009929,20,"Private","College","Absent","Clerical",18081.21,"Male",0,25,"UnitedStates",0,0
8011907,32,"PSFederal","Bachelor","Married","Clerical",41718.68,"Male",0,35,"UnitedStates",8910,1
8011935,30,"Private","Associate","Married","Sales",51131.51,"Male",0,40,"UnitedStates",0,0
8012579,32,"PSLocal","College","Married-spouse-absent","Professional",71326.12,"Male",0,50,"Germany",NA,0
8012949,34,"SelfEmp","Vocational","Divorced","Sales",114721.32,"Female",0,40,"UnitedStates",0,0
8013120,33,"Private","Bachelor","Married","Executive",18271.86,"Male",0,40,"UnitedStates",0,1
8015373,46,"PSState",NA,"Divorced","Clerical",110795.07,"Female",0,40,"UnitedStates",0,0
8015487,19,NA,"HSgrad","Absent",NA,86444.26,"Female",0,40,"UnitedStates",0,0
8015972,46,"Consultant","HSgrad","Married",NA,36613.85,"Male",0,50,"UnitedStates",0,0
8016558,31,"Consultant","HSgrad","Absent","Service",52965.75,"Female",0,40,"UnitedStates",0,0
8017094,44,"PSLocal","College","Absent","Service",277320.66,"Female",0,40,NA,0,0
8017396,45,"Private","HSgrad","Married","Machinist",17597.33,"Male",0,40,"UnitedStates",0,0
8017730,61,NA,"Bachelor","Married",NA,9847.77,"Male",0,10,"UnitedStates",0,0
8017735,NA,"Private","College","Married","Transport",35895.58,"Male",0,40,"Singapore",0,0
8018392,45,"PSLocal","Associate","Divorced","Professional",91053.42,"Female",0,48,"UnitedStates",0,0
8018474,76,NA,"HSgrad","Widowed",NA,84977.97,"Female",0,25,"UnitedStates",0,0
8018842,51,"PSFederal","HSgrad","Married","Transport",43987.79,"Male",0,40,"UnitedStates",7688,1
8019073,43,"Private","College","Married","Repair",17946.79,"Male",0,40,"UnitedStates",0,0
8019163,49,"Consultant","Bachelor","Married","Sales",35236.26,"Male",0,40,"UnitedStates",15024,1
8019301,46,"Consultant","HSgrad","Married","Sales",27024.63,"Male",0,50,"UnitedStates",0,0
8019579,58,"Private",NA,"Married","Clerical",214722.45,"Female",0,40,"UnitedStates",0,1
8019611,18,"Private","Yr9","Absent",NA,118990.5,"Male",0,15,"UnitedStates",0,0
8019654,19,"Private","HSgrad","Married","Clerical",60415.48,"Female",0,25,"UnitedStates",0,0
8019965,65,"Private","College","Married","Executive",NA,"Female",0,45,"UnitedStates",0,0
8020258,42,"PSFederal","Master","Absent","Executive",81716.28,NA,0,60,"UnitedStates",14084,1
8020569,30,"Private","HSgrad","Married","Sales",28721.61,"Male",0,45,"UnitedStates",0,0
8020718,37,"Private","HSgrad","Married","Cleaner",58567.58,NA,0,40,"UnitedStates",5178,1
8020827,22,"Private","Associate","Absent","Transport",30500.85,"Male",0,45,"UnitedStates",0,0
8021585,63,"Private","Bachelor","Married","Executive",60553.48,"Male",0,50,"UnitedStates",-2041,1
8021844,31,NA,"Bachelor","Married",NA,92072.5,"Female",0,25,"UnitedStates",0,1
8022398,43,"Private","College","Married","Professional",25187.02,"Male",0,48,"UnitedStates",4000,1
8022752,35,"Private","Associate","Absent","Clerical",34763.67,"Female",0,35,"UnitedStates",0,0
8022793,24,"Consultant","Yr7t8","Married","Transport",53789.38,"Male",1902,40,"UnitedStates",8770,1
8023203,59,"Private","College","Married","Sales",27274.57,"Male",0,40,"UnitedStates",NA,0
8023293,61,"Private","Master","Married","Sales",14169.5,"Male",0,50,"UnitedStates",0,0
8023506,45,"Private","Bachelor","Married","Professional",56776.33,"Male",0,60,"UnitedStates",457,1
8024550,22,"Private","Yr10","Unmarried","Service",258794.67,"Female",0,35,"UnitedStates",0,0
8024934,67,NA,"Yr7t8","Married",NA,30726.89,"Male",0,40,"UnitedStates",0,0
8025240,49,"Private","Master","Married","Sales",55554.67,"Male",0,45,"UnitedStates",0,0
8025723,32,"Private","Yr10","Divorced","Repair",331792.34,"Male",0,40,"UnitedStates",0,0
8025989,61,"PSState","Doctorate","Married","Professional",53289.27,"Male",0,40,NA,1476,1
8026330,51,"Private","Bachelor","Married","Executive",13540.66,"Male",1977,60,NA,3720,1
8026424,48,"Private","Yr10","Married","Clerical",284245.02,"Female",0,40,"UnitedStates",0,0
8027019,32,"Consultant","HSgrad","Married","Repair",33264.81,"Male",0,44,"UnitedStates",0,0
8027102,44,"Private","Master","Married","Executive",41877.74,"Male",0,50,"UnitedStates",5031,1
8027309,27,"Private","HSgrad","Absent","Repair",131875.9,"Female",0,45,"UnitedStates",0,0
8029091,34,"Private","HSgrad","Married","Executive",NA,"Male",0,60,"UnitedStates",8233,1
8029662,26,"Private","Bachelor","Absent","Executive",73001.51,"Female",0,40,"UnitedStates",0,0
8029903,37,"Private","Master","Married","Executive",NA,"Male",0,55,"Singapore",0,1
8030859,17,NA,"Yr11","Absent",NA,195758.77,"Female",0,20,"UnitedStates",0,0
8030956,32,"Private","HSgrad","Absent","Transport",76909.88,"Male",0,60,"UnitedStates",0,0
8030983,23,"Private","College","Absent","Support",36026.25,NA,0,25,"UnitedStates",0,0
8031277,52,"PSLocal","Master","Divorced","Executive",68717.18,"Female",0,60,NA,4787,1
8031568,58,"PSLocal","Bachelor","Married","Executive",20095.59,"Male",0,40,"UnitedStates",0,0
8031588,45,"Private","Master","Divorced","Executive",87645.64,"Female",0,50,"UnitedStates",NA,1
8031638,40,"Private","College","Unmarried","Clerical",181819.1,"Female",0,45,"UnitedStates",0,0
8032194,37,"Private","College","Divorced","Cleaner",134670.76,"Male",1002.66666666667,40,"UnitedStates",0,0
8032890,30,"PSLocal","College","Absent","Cleaner",154434.15,"Male",NA,40,"UnitedStates",0,0
8033074,28,"Private","HSgrad","Married","Transport",40609.74,"Male",0,50,"UnitedStates",0,0
8033172,32,"Private","HSgrad","Married","Service",22155.02,"Male",0,25,"Ireland",0,0
8033248,45,"Private","Vocational","Married","Farming",43758.43,"Male",0,70,"UnitedStates",0,0
8033690,37,"Consultant","Professional","Married","Professional",39841.7,"Male",0,40,"Cuba",7496,1
8033745,19,NA,"Yr10","Absent",NA,106485.52,"Female",0,35,"UnitedStates",0,0
8034215,33,"PSState","Doctorate","Married","Professional",183680.61,"Female",0,48,"UnitedStates",2204,1
8034654,56,"PSState","HSgrad","Married","Clerical",40306.79,"Male",0,40,"UnitedStates",0,0
8034766,81,NA,"Vocational","Divorced",NA,171280.66,"Female",0,1,NA,0,0
8035258,19,"Private","College","Absent","Executive",45720.73,"Male",0,40,"UnitedStates",0,0
8036008,38,"Private","Associate",NA,"Executive",47092.94,"Male",0,40,"UnitedStates",13538,1
8036366,73,NA,"HSgrad","Widowed",NA,37969.27,"Female",0,15,"UnitedStates",0,0
8037617,41,"Private","Yr10","Married-spouse-absent","Repair",72884.07,"Female",0,40,"UnitedStates",0,0
8037687,54,"PSFederal","Bachelor","Divorced","Executive",259788.94,"Female",0,40,"UnitedStates",0,0
8037832,31,"Private","Bachelor","Absent","Support",NA,"Male",0,45,"UnitedStates",0,0
8038358,69,"PSLocal","College","Married","Service",35121.55,"Male",0,40,"UnitedStates",0,0
8038388,NA,"Private","HSgrad","Married","Repair",34095.76,"Male",0,40,"UnitedStates",5138,1
8038541,49,"Consultant","HSgrad","Absent","Repair",28234.2,"Male",0,30,"UnitedStates",0,0
8038638,23,"Private","College","Absent","Executive",218322.85,"Male",0,30,"UnitedStates",0,0
8038748,23,"Private","College","Absent","Clerical",214325.78,"Male",0,20,"UnitedStates",0,0
8038787,18,"Consultant","HSgrad","Absent","Sales",105723.59,"Male",0,48,NA,0,0
8039432,35,"Private",NA,"Married","Repair",40241.33,"Male",0,42,"UnitedStates",0,0
8040224,38,"Private","Master","Absent","Clerical",160675.35,"Female",0,40,NA,0,0
8040229,38,"Private",NA,"Divorced","Sales",87801.04,"Female",0,25,"UnitedStates",0,0
8040506,39,"PSLocal","Master","Married","Executive",31363.55,"Male",0,45,"UnitedStates",0,0
8040564,23,"Private","College","Absent","Clerical",19550.57,"Female",0,40,"UnitedStates",0,0
8040812,21,"Private","Yr11","Married","Machinist",42864.76,"Male",0,40,"UnitedStates",0,0
8040930,32,"Consultant","HSgrad","Married","Transport",22523.78,"Male",0,48,"UnitedStates",0,0
8042478,38,"Private","HSgrad","Divorced","Service",169153.67,"Female",0,NA,"UnitedStates",0,0
8042982,30,"Private","Vocational","Divorced","Sales",95844.9,"Female",0,40,"UnitedStates",3590,1
8043562,21,"Private","College","Married","Machinist",65977.44,"Male",0,20,"UnitedStates",0,0
8043758,NA,"Private","HSgrad","Married","Sales",24417.44,"Male",0,50,"UnitedStates",7298,1
8043874,43,"Private","College","Divorced","Executive",85653.74,"Female",0,40,"UnitedStates",0,0
8044885,21,"Private","College","Absent","Professional",95661.11,"Female",0,20,"Vietnam",0,0
8045072,58,"Private","HSgrad","Divorced","Cleaner",NA,"Male",0,40,"UnitedStates",0,0
8046449,51,"Private","HSgrad","Married","Protective",55482.53,"Male",0,40,"UnitedStates",NA,1
8046809,NA,"Private","College","Married","Sales",55505.88,"Male",0,40,"UnitedStates",0,0
8046815,53,"Private","Master","Divorced","Sales",124609.06,"Female",0,NA,"UnitedStates",0,0
8047088,37,"Private","Master","Absent","Executive",71068.12,"Female",0,40,"UnitedStates",-414,1
8047249,30,"Private","Yr11","Married","Service",381113.65,"Female",0,30,"UnitedStates",0,0
8047352,39,"SelfEmp","HSgrad","Married","Executive",17728.66,NA,1977,40,"UnitedStates",0,1
8047772,57,"PSLocal","HSgrad","Divorced","Clerical",154287.15,"Female",0,62,"UnitedStates",0,0
8047866,32,"Private","Vocational","Married","Support",47882.82,"Male",0,45,"UnitedStates",0,1
8047928,39,"Private","Bachelor","Married","Executive",20516.43,"Male",0,70,"UnitedStates",99999,1
8048133,59,NA,"HSgrad","Married",NA,54213.38,"Male",0,41,"UnitedStates",6344,1
8048151,56,"Private","HSgrad","Married","Cleaner",69113.65,"Male",0,18,"UnitedStates",0,0
8048318,38,"Private","College","Married","Service",233029.89,"Female",0,40,"UnitedStates",0,0
8048502,57,"PSFederal","College","Divorced","Clerical",197548.91,"Male",0,40,"UnitedStates",0,0
8048809,33,"PSFederal","Associate","Divorced","Service",103344.41,"Male",0,40,"UnitedStates",0,0
8049533,20,"Private","HSgrad","Absent","Clerical",149655.17,"Male",0,40,"UnitedStates",0,0
8049859,39,NA,"Bachelor","Married",NA,201007.89,"Female",0,30,"UnitedStates",0,0
8050283,32,"Private",NA,"Married","Executive",1580.85,"Male",0,40,"UnitedStates",0,0
8050383,23,"Private","Bachelor","Married","Professional",53402.36,"Male",0,40,"UnitedStates",0,0
8050910,48,"Private","Master","Married","Executive",56407.75,"Male",0,40,"UnitedStates",NA,1
8050968,22,"Private","College","Absent",NA,381527.98,"Female",0,40,"Jamaica",0,0
8051609,22,"Private","Yr9","Married-spouse-absent","Service",160484.24,"Male",0,35,"Mexico",0,0
8051894,37,"Private","HSgrad","Absent","Cleaner",277025.6,"Female",0,30,"UnitedStates",0,0
